"Id","Season","Week","Season Type","Home Division","Away Division"
"401282816","2021","2","regular","fbs","fbs"
"401309546","2021","2","regular","fbs","fbs"
"401282056","2021","2","regular","fbs","fcs"
"401282754","2021","2","regular","fbs","fbs"
"401309544","2021","2","regular","fbs","fcs"
"401282615","2021","2","regular","fbs","fcs"
"401287902","2021","2","regular","fbs","fcs"
"401282181","2021","2","regular","fbs","fcs"
"401282192","2021","2","regular","fbs","fcs"
"401309845","2021","2","regular","fbs","fcs"
"401282189","2021","2","regular","fbs","fbs"
"401301001","2021","2","regular","fbs","fcs"
"401282185","2021","2","regular","fbs","fcs"
"401286295","2021","2","regular","fbs","fbs"
"401282187","2021","2","regular","fbs","fbs"
"401282064","2021","2","regular","fbs","fbs"
"401282188","2021","2","regular","fbs","fcs"
"401282182","2021","2","regular","fbs","fbs"
"401282619","2021","2","regular","fbs","fcs"
"401282190","2021","2","regular","fbs","fcs"
"401301003","2021","2","regular","fbs","fbs"
"401287901","2021","2","regular","fbs","fcs"
"401282620","2021","2","regular","fbs","fbs"
"401287897","2021","2","regular","fbs","fcs"
"401287895","2021","2","regular","fbs","fcs"
"401282184","2021","2","regular","fbs","fcs"
"401309603","2021","2","regular","fbs","fcs"
"401287898","2021","2","regular","fbs","fcs"
"401310700","2021","2","regular","fbs","fbs"
"401282825","2021","2","regular","fbs","fbs"
"401282057","2021","2","regular","fbs","fbs"
"401286207","2021","2","regular","fbs","fcs"
"401282621","2021","2","regular","fbs","fbs"
"401282063","2021","2","regular","fbs","fcs"
"401282061","2021","2","regular","fbs","fbs"
"401282724","2021","2","regular","fbs","fcs"
"401282062","2021","2","regular","fbs","fcs"
"401282773","2021","2","regular","fbs","fbs"
"401282617","2021","2","regular","fbs","fcs"
"401309846","2021","2","regular","fbs","fbs"
"401282068","2021","2","regular","fbs","fbs"
"401310702","2021","2","regular","fbs","fcs"
"401309848","2021","2","regular","fbs","fbs"
"401309847","2021","2","regular","fbs","fbs"
"401309843","2021","2","regular","fbs","fbs"
"401310703","2021","2","regular","fbs","fcs"
"401309844","2021","2","regular","fbs","fbs"
"401309606","2021","3","regular","fbs","fbs"
"401282626","2021","3","regular","fbs","fbs"
"401282715","2021","3","regular","fbs","fbs"
"401309552","2021","3","regular","fbs","fbs"
"401286189","2021","3","regular","fbs","fbs"
"401282077","2021","3","regular","fbs","fcs"
"401282073","2021","3","regular","fbs","fcs"
"401282079","2021","3","regular","fbs","fbs"
"401282078","2021","3","regular","fbs","fcs"
"401282633","2021","3","regular","fbs","fcs"
"401282798","2021","3","regular","fbs","fbs"
"401282725","2021","3","regular","fbs","fbs"
"401282636","2021","3","regular","fbs","fbs"
"401282629","2021","3","regular","fbs","fbs"
"401282774","2021","3","regular","fbs","fbs"
"401282632","2021","3","regular","fbs","fbs"
"401282634","2021","3","regular","fbs","fbs"
"401282791","2021","3","regular","fbs","fbs"
"401287905","2021","3","regular","fbs","fbs"
"401282706","2021","3","regular","fbs","fbs"
"401309604","2021","3","regular","fbs","fcs"
"401282071","2021","3","regular","fbs","fbs"
"401309851","2021","3","regular","fbs","fcs"
"401309852","2021","3","regular","fbs","fbs"
"401287904","2021","3","regular","fbs","fbs"
"401282755","2021","3","regular","fbs","fbs"
"401308843","2021","3","regular","fbs","fcs"
"401309550","2021","3","regular","fbs","fcs"
"401282823","2021","3","regular","fbs","fcs"
"401282635","2021","3","regular","fbs","fbs"
"401282199","2021","3","regular","fbs","fbs"
"401282810","2021","3","regular","fbs","fbs"
"401282627","2021","3","regular","fbs","fbs"
"401286300","2021","3","regular","fbs","fbs"
"401309849","2021","3","regular","fbs","fcs"
"401282069","2021","3","regular","fbs","fbs"
"401282076","2021","3","regular","fbs","fbs"
"401309549","2021","3","regular","fbs","fbs"
"401282628","2021","3","regular","fbs","fbs"
"401309553","2021","3","regular","fbs","fbs"
"401309605","2021","3","regular","fbs","fbs"
"401309551","2021","3","regular","fbs","fcs"
"401282198","2021","3","regular","fbs","fcs"
"401282201","2021","3","regular","fbs","fbs"
"401282200","2021","3","regular","fbs","fbs"
"401282194","2021","3","regular","fbs","fbs"
"401309856","2021","3","regular","fbs","fbs"
"401301005","2021","3","regular","fbs","fcs"
"401301006","2021","3","regular","fbs","fcs"
"401309609","2021","3","regular","fbs","fcs"
"401282203","2021","3","regular","fbs","fbs"
"401282197","2021","3","regular","fbs","fbs"
"401282072","2021","3","regular","fbs","fbs"
"401282196","2021","3","regular","fbs","fbs"
"401282630","2021","3","regular","fbs","fcs"
"401282070","2021","3","regular","fbs","fbs"
"401282631","2021","3","regular","fbs","fbs"
"401310704","2021","3","regular","fbs","fbs"
"401282074","2021","3","regular","fbs","fbs"
"401309850","2021","3","regular","fbs","fcs"
"401282195","2021","3","regular","fbs","fbs"
"401309608","2021","3","regular","fbs","fcs"
"401282080","2021","3","regular","fbs","fbs"
"401282075","2021","3","regular","fbs","fbs"
"401309607","2021","3","regular","fbs","fcs"
"401319455","2021","3","regular","fbs","fcs"
"401282202","2021","3","regular","fbs","fbs"
"401287903","2021","3","regular","fbs","fbs"
"401309853","2021","3","regular","fbs","fcs"
"401309854","2021","3","regular","fbs","fbs"
"401287906","2021","3","regular","fbs","fbs"
"401309855","2021","3","regular","fbs","fbs"
"401310705","2021","3","regular","fbs","fbs"
"401282208","2021","4","regular","fbs","fbs"
"401282204","2021","4","regular","fbs","fbs"
"401282638","2021","4","regular","fbs","fbs"
"401282637","2021","4","regular","fbs","fbs"
"401310707","2021","4","regular","fbs","fbs"
"401287911","2021","4","regular","fbs","fbs"
"401287910","2021","4","regular","fbs","fbs"
"401308834","2021","4","regular","fbs","fbs"
"401282817","2021","4","regular","fbs","fcs"
"401301010","2021","4","regular","fbs","fcs"
"401282085","2021","4","regular","fbs","fbs"
"401282206","2021","4","regular","fbs","fbs"
"401282086","2021","4","regular","fbs","fbs"
"401282088","2021","4","regular","fbs","fbs"
"401282792","2021","4","regular","fbs","fbs"
"401282805","2021","4","regular","fbs","fbs"
"401282645","2021","4","regular","fbs","fcs"
"401282707","2021","4","regular","fbs","fbs"
"401282644","2021","4","regular","fbs","fcs"
"401310706","2021","4","regular","fbs","fbs"
"401282642","2021","4","regular","fbs","fcs"
"401286301","2021","4","regular","fbs","fbs"
"401309557","2021","4","regular","fbs","fbs"
"401309554","2021","4","regular","fbs","fbs"
"401309555","2021","4","regular","fbs","fbs"
"401309556","2021","4","regular","fbs","fcs"
"401309861","2021","4","regular","fbs","fbs"
"401282756","2021","4","regular","fbs","fbs"
"401282640","2021","4","regular","fbs","fbs"
"401282213","2021","4","regular","fbs","fbs"
"401286190","2021","4","regular","fbs","fbs"
"401282765","2021","4","regular","fbs","fbs"
"401282716","2021","4","regular","fbs","fbs"
"401282643","2021","4","regular","fbs","fbs"
"401282775","2021","4","regular","fbs","fbs"
"401310709","2021","4","regular","fbs","fcs"
"401282082","2021","4","regular","fbs","fbs"
"401287907","2021","4","regular","fbs","fbs"
"401282083","2021","4","regular","fbs","fbs"
"401282639","2021","4","regular","fbs","fbs"
"401301011","2021","4","regular","fbs","fbs"
"401301007","2021","4","regular","fbs","fcs"
"401309610","2021","4","regular","fbs","fbs"
"401282209","2021","4","regular","fbs","fbs"
"401309858","2021","4","regular","fbs","fbs"
"401282210","2021","4","regular","fbs","fcs"
"401282784","2021","4","regular","fbs","fbs"
"401282087","2021","4","regular","fbs","fbs"
"401282205","2021","4","regular","fbs","fbs"
"401301008","2021","4","regular","fbs","fbs"
"401282084","2021","4","regular","fbs","fbs"
"401287909","2021","4","regular","fbs","fbs"
"401282081","2021","4","regular","fbs","fbs"
"401287908","2021","4","regular","fbs","fbs"
"401282641","2021","4","regular","fbs","fbs"
"401282811","2021","4","regular","fbs","fbs"
"401309611","2021","4","regular","fbs","fbs"
"401282214","2021","4","regular","fbs","fbs"
"401282211","2021","4","regular","fbs","fbs"
"401282207","2021","4","regular","fbs","fbs"
"401310708","2021","4","regular","fbs","fbs"
"401282212","2021","4","regular","fbs","fbs"
"401309857","2021","4","regular","fbs","fbs"
"401301009","2021","4","regular","fbs","fbs"
"401309860","2021","4","regular","fbs","fbs"
"401309859","2021","4","regular","fbs","fbs"
"401309862","2021","4","regular","fbs","fbs"
"401282646","2021","5","regular","fbs","fbs"
"401301012","2021","5","regular","fbs","fbs"
"401282759","2021","5","regular","fbs","fbs"
"401309912","2021","5","regular","fbs","fbs"
"401286302","2021","5","regular","fbs","fbs"
"401301015","2021","5","regular","fbs","fbs"
"401309561","2021","5","regular","fbs","fbs"
"401282793","2021","5","regular","fbs","fbs"
"401282093","2021","5","regular","fbs","fbs"
"401282776","2021","5","regular","fbs","fbs"
"401282090","2021","5","regular","fbs","fbs"
"401282219","2021","5","regular","fbs","fbs"
"401287915","2021","5","regular","fbs","fbs"
"401282650","2021","5","regular","fbs","fbs"
"401282649","2021","5","regular","fbs","fbs"
"401282651","2021","5","regular","fbs","fbs"
"401309867","2021","5","regular","fbs","fbs"
"401309612","2021","5","regular","fbs","fbs"
"401309614","2021","5","regular","fbs","fbs"
"401309558","2021","5","regular","fbs","fbs"
"401282708","2021","5","regular","fbs","fbs"
"401309562","2021","5","regular","fbs","fbs"
"401310711","2021","5","regular","fbs","fbs"
"401282215","2021","5","regular","fbs","fbs"
"401282094","2021","5","regular","fbs","fbs"
"401308835","2021","5","regular","fbs","fbs"
"401282813","2021","5","regular","fbs","fbs"
"401309864","2021","5","regular","fbs","fbs"
"401282089","2021","5","regular","fbs","fbs"
"401287913","2021","5","regular","fbs","fbs"
"401301014","2021","5","regular","fbs","fbs"
"401309560","2021","5","regular","fbs","fbs"
"401287916","2021","5","regular","fbs","fbs"
"401301013","2021","5","regular","fbs","fbs"
"401282648","2021","5","regular","fbs","fbs"
"401309613","2021","5","regular","fbs","fbs"
"401301016","2021","5","regular","fbs","fbs"
"401309559","2021","5","regular","fbs","fbs"
"401309863","2021","5","regular","fbs","fbs"
"401282091","2021","5","regular","fbs","fbs"
"401282220","2021","5","regular","fbs","fbs"
"401282222","2021","5","regular","fbs","fbs"
"401310710","2021","5","regular","fbs","fbs"
"401282218","2021","5","regular","fbs","fbs"
"401287912","2021","5","regular","fbs","fbs"
"401282216","2021","5","regular","fbs","fbs"
"401282221","2021","5","regular","fbs","fbs"
"401287914","2021","5","regular","fbs","fbs"
"401282095","2021","5","regular","fbs","fbs"
"401282223","2021","5","regular","fbs","fbs"
"401282096","2021","5","regular","fbs","fbs"
"401282647","2021","5","regular","fbs","fbs"
"401282729","2021","5","regular","fbs","fbs"
"401282800","2021","5","regular","fbs","fbs"
"401309615","2021","5","regular","fbs","fbs"
"401309865","2021","5","regular","fbs","fbs"
"401282217","2021","5","regular","fbs","fbs"
"401282092","2021","5","regular","fbs","fbs"
"401309866","2021","5","regular","fbs","fbs"
"401310713","2021","5","regular","fbs","fbs"
"401310712","2021","5","regular","fbs","fbs"
"401309616","2021","6","regular","fbs","fbs"
"401301017","2021","6","regular","fbs","fbs"
"401301018","2021","6","regular","fbs","fbs"
"401282224","2021","6","regular","fbs","fbs"
"401309868","2021","6","regular","fbs","fbs"
"401282788","2021","6","regular","fbs","fbs"
"401287918","2021","6","regular","fbs","fbs"
"401282102","2021","6","regular","fbs","fbs"
"401282100","2021","6","regular","fbs","fbs"
"401309566","2021","6","regular","fbs","fbs"
"401282098","2021","6","regular","fbs","fbs"
"401309564","2021","6","regular","fbs","fbs"
"401282769","2021","6","regular","fbs","fbs"
"401287917","2021","6","regular","fbs","fbs"
"401282652","2021","6","regular","fbs","fbs"
"401282226","2021","6","regular","fbs","fbs"
"401282653","2021","6","regular","fbs","fbs"
"401282654","2021","6","regular","fbs","fbs"
"401282225","2021","6","regular","fbs","fbs"
"401282229","2021","6","regular","fbs","fbs"
"401282097","2021","6","regular","fbs","fbs"
"401309913","2021","6","regular","fbs","fbs"
"401309567","2021","6","regular","fbs","fbs"
"401310715","2021","6","regular","fbs","fbs"
"401301021","2021","6","regular","fbs","fbs"
"401308836","2021","6","regular","fbs","fbs"
"401282655","2021","6","regular","fbs","fbs"
"401282718","2021","6","regular","fbs","fbs"
"401286191","2021","6","regular","fbs","fbs"
"401309563","2021","6","regular","fbs","fbs"
"401309869","2021","6","regular","fbs","fbs"
"401282758","2021","6","regular","fbs","fbs"
"401282101","2021","6","regular","fbs","fbs"
"401301019","2021","6","regular","fbs","fbs"
"401310714","2021","6","regular","fbs","fbs"
"401287919","2021","6","regular","fbs","fbs"
"401309565","2021","6","regular","fbs","fbs"
"401309617","2021","6","regular","fbs","fbs"
"401309619","2021","6","regular","fbs","fbs"
"401282228","2021","6","regular","fbs","fbs"
"401282227","2021","6","regular","fbs","fbs"
"401282778","2021","6","regular","fbs","fbs"
"401282656","2021","6","regular","fbs","fbs"
"401282099","2021","6","regular","fbs","fbs"
"401309871","2021","6","regular","fbs","fbs"
"401309618","2021","6","regular","fbs","fbs"
"401282103","2021","6","regular","fbs","fbs"
"401301020","2021","6","regular","fbs","fbs"
"401310716","2021","6","regular","fbs","fbs"
"401309870","2021","6","regular","fbs","fbs"
"401310717","2021","6","regular","fbs","fbs"
"401309620","2021","7","regular","fbs","fbs"
"401301022","2021","7","regular","fbs","fbs"
"401309621","2021","7","regular","fbs","fbs"
"401282657","2021","7","regular","fbs","fbs"
"401282231","2021","7","regular","fbs","fbs"
"401310723","2021","7","regular","fbs","fbs"
"401309872","2021","7","regular","fbs","fbs"
"401282104","2021","7","regular","fbs","fbs"
"401282731","2021","7","regular","fbs","fbs"
"401309571","2021","7","regular","fbs","fbs"
"401301024","2021","7","regular","fbs","fbs"
"401286192","2021","7","regular","fbs","fcs"
"401301023","2021","7","regular","fbs","fbs"
"401287924","2021","7","regular","fbs","fbs"
"401282106","2021","7","regular","fbs","fbs"
"401282108","2021","7","regular","fbs","fbs"
"401282796","2021","7","regular","fbs","fbs"
"401282807","2021","7","regular","fbs","fbs"
"401282660","2021","7","regular","fbs","fbs"
"401309568","2021","7","regular","fbs","fbs"
"401308837","2021","7","regular","fbs","fbs"
"401309622","2021","7","regular","fbs","fbs"
"401309572","2021","7","regular","fbs","fbs"
"401287920","2021","7","regular","fbs","fbs"
"401282760","2021","7","regular","fbs","fbs"
"401282105","2021","7","regular","fbs","fbs"
"401309569","2021","7","regular","fbs","fbs"
"401309570","2021","7","regular","fbs","fbs"
"401309875","2021","7","regular","fbs","fbs"
"401310721","2021","7","regular","fbs","fbs"
"401282232","2021","7","regular","fbs","fbs"
"401282234","2021","7","regular","fbs","fbs"
"401282659","2021","7","regular","fbs","fbs"
"401282661","2021","7","regular","fbs","fbs"
"401282109","2021","7","regular","fbs","fbs"
"401287921","2021","7","regular","fbs","fbs"
"401282233","2021","7","regular","fbs","fbs"
"401310719","2021","7","regular","fbs","fbs"
"401286296","2021","7","regular","fbs","fbs"
"401310720","2021","7","regular","fbs","fbs"
"401282107","2021","7","regular","fbs","fbs"
"401282110","2021","7","regular","fbs","fbs"
"401287922","2021","7","regular","fbs","fbs"
"401309873","2021","7","regular","fbs","fbs"
"401287923","2021","7","regular","fbs","fbs"
"401282658","2021","7","regular","fbs","fbs"
"401282826","2021","7","regular","fbs","fbs"
"401309874","2021","7","regular","fbs","fbs"
"401310718","2021","7","regular","fbs","fbs"
"401282230","2021","7","regular","fbs","fbs"
"401309876","2021","7","regular","fbs","fbs"
"401310722","2021","7","regular","fbs","fbs"
"401309623","2021","8","regular","fbs","fbs"
"401301025","2021","8","regular","fbs","fbs"
"401282235","2021","8","regular","fbs","fbs"
"401309624","2021","8","regular","fbs","fbs"
"401310729","2021","8","regular","fbs","fbs"
"401282239","2021","8","regular","fbs","fbs"
"401301026","2021","8","regular","fbs","fbs"
"401310725","2021","8","regular","fbs","fbs"
"401309877","2021","8","regular","fbs","fbs"
"401301027","2021","8","regular","fbs","fbs"
"401309577","2021","8","regular","fbs","fbs"
"401309574","2021","8","regular","fbs","fbs"
"401287926","2021","8","regular","fbs","fbs"
"401287928","2021","8","regular","fbs","fbs"
"401282663","2021","8","regular","fbs","fbs"
"401282112","2021","8","regular","fbs","fcs"
"401282662","2021","8","regular","fbs","fbs"
"401282717","2021","8","regular","fbs","fbs"
"401282779","2021","8","regular","fbs","fbs"
"401282668","2021","8","regular","fbs","fbs"
"401309576","2021","8","regular","fbs","fbs"
"401309625","2021","8","regular","fbs","fbs"
"401282821","2021","8","regular","fbs","fbs"
"401309879","2021","8","regular","fbs","fbs"
"401282113","2021","8","regular","fbs","fbs"
"401309881","2021","8","regular","fbs","fbs"
"401309575","2021","8","regular","fbs","fbs"
"401308838","2021","8","regular","fbs","fbs"
"401309573","2021","8","regular","fbs","fbs"
"401282767","2021","8","regular","fbs","fbs"
"401287925","2021","8","regular","fbs","fbs"
"401310726","2021","8","regular","fbs","fbs"
"401309878","2021","8","regular","fbs","fbs"
"401282666","2021","8","regular","fbs","fbs"
"401282238","2021","8","regular","fbs","fbs"
"401301028","2021","8","regular","fbs","fbs"
"401282664","2021","8","regular","fbs","fbs"
"401282115","2021","8","regular","fbs","fbs"
"401282240","2021","8","regular","fbs","fbs"
"401282236","2021","8","regular","fbs","fbs"
"401301029","2021","8","regular","fbs","fbs"
"401309626","2021","8","regular","fbs","fbs"
"401310727","2021","8","regular","fbs","fbs"
"401282111","2021","8","regular","fbs","fbs"
"401282237","2021","8","regular","fbs","fbs"
"401310724","2021","8","regular","fbs","fbs"
"401282709","2021","8","regular","fbs","fbs"
"401282114","2021","8","regular","fbs","fbs"
"401282665","2021","8","regular","fbs","fbs"
"401282730","2021","8","regular","fbs","fbs"
"401309880","2021","8","regular","fbs","fbs"
"401282667","2021","8","regular","fbs","fbs"
"401287927","2021","8","regular","fbs","fbs"
"401310728","2021","8","regular","fbs","fbs"
"401309627","2021","9","regular","fbs","fbs"
"401301033","2021","9","regular","fbs","fbs"
"401301030","2021","9","regular","fbs","fbs"
"401310734","2021","9","regular","fbs","fbs"
"401301032","2021","9","regular","fbs","fbs"
"401301031","2021","9","regular","fbs","fbs"
"401282674","2021","9","regular","fbs","fbs"
"401287929","2021","9","regular","fbs","fbs"
"401309631","2021","9","regular","fbs","fbs"
"401282777","2021","9","regular","fbs","fbs"
"401286297","2021","9","regular","fbs","fbs"
"401282726","2021","9","regular","fbs","fbs"
"401282719","2021","9","regular","fbs","fbs"
"401282671","2021","9","regular","fbs","fbs"
"401282763","2021","9","regular","fbs","fbs"
"401309578","2021","9","regular","fbs","fbs"
"401287933","2021","9","regular","fbs","fbs"
"401282246","2021","9","regular","fbs","fbs"
"401282119","2021","9","regular","fbs","fbs"
"401309885","2021","9","regular","fbs","fbs"
"401310731","2021","9","regular","fbs","fbs"
"401287930","2021","9","regular","fbs","fbs"
"401309884","2021","9","regular","fbs","fbs"
"401282245","2021","9","regular","fbs","fbs"
"401282670","2021","9","regular","fbs","fbs"
"401282675","2021","9","regular","fbs","fbs"
"401282795","2021","9","regular","fbs","fbs"
"401282801","2021","9","regular","fbs","fbs"
"401282242","2021","9","regular","fbs","fbs"
"401282244","2021","9","regular","fbs","fbs"
"401282117","2021","9","regular","fbs","fbs"
"401287931","2021","9","regular","fbs","fbs"
"401309628","2021","9","regular","fbs","fbs"
"401282676","2021","9","regular","fbs","fbs"
"401310732","2021","9","regular","fbs","fbs"
"401282241","2021","9","regular","fbs","fbs"
"401309629","2021","9","regular","fbs","fbs"
"401309630","2021","9","regular","fbs","fbs"
"401282243","2021","9","regular","fbs","fbs"
"401309886","2021","9","regular","fbs","fbs"
"401310730","2021","9","regular","fbs","fbs"
"401287932","2021","9","regular","fbs","fbs"
"401282118","2021","9","regular","fbs","fbs"
"401282116","2021","9","regular","fbs","fbs"
"401301034","2021","9","regular","fbs","fbs"
"401309882","2021","9","regular","fbs","fbs"
"401282814","2021","9","regular","fbs","fbs"
"401282673","2021","9","regular","fbs","fbs"
"401282672","2021","9","regular","fbs","fbs"
"401309887","2021","9","regular","fbs","fbs"
"401282669","2021","9","regular","fbs","fbs"
"401310733","2021","9","regular","fbs","fbs"
"401309883","2021","9","regular","fbs","fbs"
"401309579","2021","10","regular","fbs","fbs"
"401308839","2021","10","regular","fbs","fbs"
"401309580","2021","10","regular","fbs","fbs"
"401309581","2021","10","regular","fbs","fbs"
"401309582","2021","10","regular","fbs","fbs"
"401309632","2021","10","regular","fbs","fbs"
"401282677","2021","10","regular","fbs","fbs"
"401309888","2021","10","regular","fbs","fbs"
"401310253","2021","10","regular","fbs","fbs"
"401301039","2021","10","regular","fbs","fbs"
"401282250","2021","10","regular","fbs","fbs"
"401287935","2021","10","regular","fbs","fbs"
