"Id","Season","Week","Season Type","Home Division","Away Division"
"401426381","2022","12","regular","fbs","fbs"
"401404116","2022","12","regular","fbs","fbs"
"401411167","2022","12","regular","fbs","fbs"
"401411165","2022","12","regular","fbs","fbs"
"401405147","2022","12","regular","fbs","fbs"
"401405144","2022","12","regular","fbs","fbs"
"401403949","2022","12","regular","fbs","fbs"
"401426613","2022","12","regular","fbs","fbs"
"401405141","2022","12","regular","fbs","fbs"
"401415663","2022","12","regular","fbs","fbs"
"401426609","2022","12","regular","fbs","fbs"
"401426380","2022","12","regular","fbs","fbs"
"401411168","2022","12","regular","fbs","fbs"
"401404041","2022","12","regular","fbs","fbs"
"401426377","2022","12","regular","fbs","fbs"
"401415261","2022","12","regular","fbs","fbs"
"401404115","2022","12","regular","fbs","fbs"
"401403953","2022","12","regular","fbs","fbs"
"401403952","2022","12","regular","fbs","fbs"
"401403947","2022","12","regular","fbs","fbs"
"401404118","2022","12","regular","fbs","fbs"
"401411171","2022","12","regular","fbs","fbs"
"401404044","2022","12","regular","fbs","fbs"
"401404042","2022","12","regular","fbs","fbs"
"401415262","2022","12","regular","fbs","fbs"
"401426612","2022","12","regular","fbs","fbs"
"401415265","2022","12","regular","fbs","fbs"
"401415263","2022","12","regular","fbs","fbs"
"401404043","2022","12","regular","fbs","fbs"
"401415266","2022","12","regular","fbs","fbs"
"401416649","2022","13","regular","fbs","fbs"
"401416648","2022","13","regular","fbs","fbs"
"401403956","2022","13","regular","fbs","fbs"
"401404119","2022","13","regular","fbs","fbs"
"401415269","2022","13","regular","fbs","fbs"
"401416651","2022","13","regular","fbs","fbs"
"401415665","2022","13","regular","fbs","fbs"
"401416650","2022","13","regular","fbs","fbs"
"401404045","2022","13","regular","fbs","fbs"
"401415268","2022","13","regular","fbs","fbs"
"401403961","2022","13","regular","fbs","fbs"
"401411172","2022","13","regular","fbs","fbs"
"401405148","2022","13","regular","fbs","fbs"
"401404046","2022","13","regular","fbs","fbs"
"401403958","2022","13","regular","fbs","fbs"
"401415270","2022","13","regular","fbs","fbs"
"401405152","2022","13","regular","fbs","fbs"
"401426615","2022","13","regular","fbs","fbs"
"401426390","2022","13","regular","fbs","fbs"
"401426389","2022","13","regular","fbs","fbs"
"401426383","2022","13","regular","fbs","fbs"
"401404166","2022","13","regular","fbs","fbs"
"401404144","2022","13","regular","fbs","fbs"
"401404123","2022","13","regular","fbs","fbs"
"401403962","2022","13","regular","fbs","fbs"
"401405153","2022","13","regular","fbs","fbs"
"401403959","2022","13","regular","fbs","fbs"
"401416653","2022","13","regular","fbs","fbs"
"401415664","2022","13","regular","fbs","fbs"
"401416652","2022","13","regular","fbs","fbs"
"401426617","2022","13","regular","fbs","fbs"
"401403960","2022","13","regular","fbs","fbs"
"401426618","2022","13","regular","fbs","fbs"
"401415666","2022","13","regular","fbs","fbs"
"401405151","2022","13","regular","fbs","fbs"
"401405150","2022","13","regular","fbs","fbs"
"401405149","2022","13","regular","fbs","fbs"
"401404047","2022","13","regular","fbs","fbs"
"401403957","2022","13","regular","fbs","fbs"
"401426384","2022","13","regular","fbs","fbs"
"401411174","2022","13","regular","fbs","fbs"
"401415271","2022","13","regular","fbs","fbs"
"401426616","2022","13","regular","fbs","fbs"
"401405154","2022","13","regular","fbs","fbs"
"401404120","2022","13","regular","fbs","fbs"
"401404048","2022","13","regular","fbs","fbs"
"401426386","2022","13","regular","fbs","fbs"
"401426385","2022","13","regular","fbs","fbs"
"401415272","2022","13","regular","fbs","fbs"
"401426614","2022","13","regular","fbs","fbs"
"401426382","2022","13","regular","fbs","fbs"
"401415667","2022","13","regular","fbs","fbs"
"401403963","2022","13","regular","fbs","fbs"
"401404133","2022","13","regular","fbs","fbs"
"401404122","2022","13","regular","fbs","fbs"
"401415668","2022","13","regular","fbs","fbs"
"401403964","2022","13","regular","fbs","fbs"
"401411173","2022","13","regular","fbs","fbs"
"401404121","2022","13","regular","fbs","fbs"
"401411175","2022","13","regular","fbs","fbs"
"401415267","2022","13","regular","fbs","fbs"
"401404051","2022","13","regular","fbs","fbs"
"401404049","2022","13","regular","fbs","fbs"
"401506450","2022","14","regular","fbs","fbs"
"401437032","2022","14","regular","fbs","fbs"
"401437035","2022","14","regular","fbs","fbs"
"401437033","2022","14","regular","fbs","fbs"
"401437030","2022","14","regular","fbs","fbs"
"401507088","2022","14","regular","fbs","fcs"
"401437037","2022","14","regular","fbs","fbs"
"401437008","2022","14","regular","fbs","fbs"
"401437036","2022","14","regular","fbs","fbs"
"401437034","2022","14","regular","fbs","fbs"
"401437031","2022","14","regular","fbs","fbs"
"401437009","2022","14","regular","fbs","fbs"
"401404145","2022","15","regular","fbs","fbs"
